radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
NR,310,260,8058624,6488662037,-1,-85.838,32.4398,1000,10,1,1775814588,1775867343,0
NR,310,260,8058624,6488662039,-1,-85.8939,32.4509,5628,15,1,1775814638,1775867343,0
NR,310,260,8058624,6488662038,-1,-85.8527,32.4367,1000,3,1,1775814653,1775867342,0
NR,310,260,8058624,6489595925,-1,-85.9072,32.4407,3130,7,1,1775814833,1775867343,0
NR,310,260,8058624,6489595905,-1,-85.906,32.4541,2379,36,1,1775814858,1775867343,0
NR,310,260,8058624,6488662019,-1,-85.9136,32.454,3324,6,1,1775814868,1775867343,0
NR,310,260,8058624,6489341954,-1,-85.9181,32.4646,2395,14,1,1775814968,1775867343,0
NR,310,260,8058624,4562407426,-1,-85.8931,32.4596,1000,3,1,1775814978,1775867343,0
NR,310,260,8058624,4562407736,-1,-85.8935,32.4604,1000,2,1,1775814998,1775867343,0
NR,310,260,8058624,4546715959,-1,-86.0111,32.499,11649,26,1,1775815008,1776055930,0
NR,310,260,8058624,4464283951,-1,-85.9003,32.4624,1000,2,1,1775815038,1775867343,0
NR,310,260,8058624,6489596215,-1,-85.9278,32.4672,1000,2,1,1775815189,1775867343,0
NR,310,260,8058624,6489596205,-1,-85.9368,32.4697,1000,10,1,1775815219,1775867343,0
NR,310,260,8058624,4464283961,-1,-85.9528,32.4728,1000,3,1,1775815324,1775867343,0
NR,310,260,8058624,4546715669,-1,-86.0194,32.5053,1048,10,1,1775815749,1775867343,0
NR,310,260,8058624,4562407427,-1,-86.0183,32.5042,1000,8,1,1775815769,1775867343,0
NR,310,260,8058624,4546715949,-1,-86.0352,32.5081,1000,12,1,1775815839,1775867343,0
NR,310,260,8024576,4519796759,-1,-86.081,32.5107,1000,2,1,1775816110,1775867343,0
NR,310,260,8024576,6488821762,-1,-86.0847,32.5968,7439,20,1,1775816330,1776014162,0
NR,310,260,8024576,4519796737,-1,-86.0823,32.6003,1000,5,1,1775822534,1775867344,0
NR,310,260,8024576,6488821761,-1,-86.0818,32.6186,1000,20,1,1775822644,1776014162,0
NR,310,260,8024576,6488821781,-1,-86.0811,32.6194,1495,8,1,1775822710,1776014162,0
NR,310,260,8024576,6488674617,-1,-86.0628,32.6369,1262,22,1,1775822770,1776011528,0
NR,310,260,8024576,6488674615,-1,-86.0492,32.6533,1000,17,1,1775822890,1775867344,0
NR,310,260,8024576,6488674305,-1,-86.0341,32.6716,1493,26,1,1775823005,1775867345,0
NR,310,260,8024576,4560080897,-1,-86.0204,32.6804,1000,1,1,1775823135,1775823135,0
NR,310,260,8024576,6489346051,-1,-86.0136,32.6866,1000,14,1,1775823140,1775867345,0
NR,310,260,8024576,6489346351,-1,-86.0053,32.6983,1000,10,1,1775823210,1775867345,0
NR,310,260,8024576,6489346349,-1,-85.9936,32.7093,1069,18,1,1775823260,1775867345,0
NR,310,260,8024576,6489235459,-1,-85.9708,32.7301,6574,4,1,1775823350,1775867345,0
NR,310,260,8024576,6489235479,-1,-85.9433,32.78,1000,7,1,1775823736,1775867345,0
NR,310,260,8024576,6489235457,-1,-85.9452,32.7998,1706,31,1,1775823776,1775867345,0
NR,310,260,8024576,6467981334,-1,-85.9366,32.8567,1835,38,1,1775824742,1776011528,0
NR,310,260,8024576,6467981314,-1,-85.9283,32.8592,1000,23,1,1775824782,1776011528,0
NR,310,260,8024576,6467981614,-1,-85.9392,32.8573,1684,46,1,1775824962,1776011528,0
NR,310,260,8024576,6489235477,-1,-85.9305,32.8623,1000,6,1,1775827625,1776011528,0
NR,310,260,8024576,6602018818,-1,-85.9375,32.8707,4385,9,1,1775827660,1776011527,0
NR,310,260,8024576,6602018838,-1,-85.9116,32.8862,2486,6,1,1775827670,1776011527,0
NR,310,260,8024576,6626111511,-1,-85.949,32.9484,1000,4,1,1775828742,1775867346,0
NR,310,260,8024576,6489211182,-1,-85.9473,32.9514,1000,12,1,1775828762,1775881262,0
NR,310,260,8024576,6626111789,-1,-85.9451,32.9552,1000,13,1,1775828797,1775881262,0
LTE,310,410,9101,42261687,0,-85.2739,35.0449,1000,1,1,1775765277,1775765277,0
LTE,310,410,12038,187473431,0,-85.0739,34.3412,1000,1,1,1775776439,1775776439,0
LTE,310,260,31346,18530080,-1,-85.9352,32.8592,1000,5,1,1775832031,1775881262,0
NR,310,260,8024576,6489211192,-1,-85.9447,32.9561,1000,4,1,1775829978,1775881262,0
NR,310,260,8024576,6626111791,-1,-85.9495,32.9478,1000,3,1,1775831200,1775881262,0
NR,310,260,8024576,6626111801,-1,-85.9556,32.9429,685,25,1,1775831215,1776011525,0
