radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,311,480,38656,38756374,-1,-81.3913,28.3842,897,31,1,1771499841,1771586893,0
LTE,311,480,38656,115516192,-1,-81.3895,28.3695,1512,42,1,1771499901,1771586894,0
LTE,311,480,38656,38747158,-1,-81.4042,28.37,874,39,1,1771499971,1771586894,0
LTE,311,480,38656,38747168,-1,-81.4062,28.3743,1000,9,1,1771500001,1771586894,0
LTE,311,480,38658,38767372,-1,-81.4045,28.3593,615,37,1,1771500121,1771586894,0
LTE,311,480,38658,38767382,-1,-81.4041,28.3473,972,50,1,1771500171,1771586894,0
LTE,311,480,38658,38726412,-1,-81.4046,28.3413,1000,6,1,1771500281,1771586894,0
LTE,311,480,38658,115604236,-1,-81.4046,28.3413,1000,4,1,1771500301,1771586893,0
LTE,311,480,38658,38799116,-1,-81.4043,28.3415,1000,5,1,1771500401,1771586894,0
LTE,311,480,38656,115516182,-1,-81.3625,28.3689,1144,32,1,1771504321,1771586894,0
LTE,311,480,38658,115601932,-1,-81.3696,28.3684,1000,6,1,1771504331,1771586894,0
LTE,311,480,38656,115634208,-1,-81.3449,28.3685,1000,15,1,1771504391,1771586894,0
LTE,311,480,38656,115634198,-1,-81.33,28.3675,836,26,1,1771504431,1771586895,0
LTE,311,480,38656,115658784,-1,-81.3158,28.368,1000,11,1,1771504481,1771586895,0
LTE,311,480,38656,38677772,-1,-81.309,28.3693,1000,6,1,1771504511,1771586895,0
LTE,311,480,38656,115658774,-1,-81.3018,28.3708,1000,11,1,1771504521,1771586895,0
LTE,311,480,38656,38753292,-1,-81.2846,28.3763,1478,28,1,1771504551,1771586895,0
LTE,311,480,38656,38790176,-1,-81.2916,28.3735,1000,6,1,1771504561,1771586895,0
LTE,311,480,38656,38823180,-1,-81.2788,28.3785,1000,6,1,1771504601,1771586895,0
LTE,311,480,38656,38790166,-1,-81.2685,28.3822,1000,22,1,1771504611,1771586895,0
LTE,311,480,38656,38678048,-1,-81.2433,28.3996,2400,27,1,1771504661,1771586895,0
LTE,311,480,38656,38721046,-1,-81.2522,28.3938,1033,21,1,1771504671,1771586895,0
LTE,311,480,38656,38678038,-1,-81.2305,28.4095,1000,11,1,1771504771,1771586895,0
LTE,311,480,38656,38678028,-1,-81.2275,28.4165,1000,11,1,1771504791,1771586895,0
LTE,311,480,38656,38900512,-1,-81.2278,28.4256,1000,16,1,1771504821,1771586895,0
